ECG_Rate_Mean,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,max_GSR,min_GSR,mean_GSR,number_of_peaks,number_of_peaks_SCIPY,number_of_valleys,mean_time_between_peaks,median_time_between_peaks,mean_height_of_peaks,median_height_of_peaks,variance_height_of_peaks,ratio_of_peaks,ratio_of_valleys,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,labels
0.44594591,0.084728224,0.375666425,0.114521051,0.084848573,0.129037149,0.09466135,0.332083958,0.093406593,0.132099145,0.090807799,0.543196265,0.658346995,0.104327051,0.497737557,0.699103004,0.020060656,0.001312657,0.608092466,0.977245418,0.022653497,0.411828165,0.084848573,0.130403189,0.378243854,0.019344046,0.112231948,0.378457133,0.082186782,0.255045454,0.266710489,0.428318481,0,0.606936313,0.643969679,0.570650916,0.573231164,0.606610591,0.393389409,0.084908351,0.089705274,0.580862555,0.419137445,0.1256345,0.116305862,0.59647445,0.40352555,0.120249043,0.108549171,0.594972537,0.358457969,0.786691931,0.79927424,0.790730366,0.41959935,0.445398773,0.485943775,0.31687103,0.185708943,0.169345651,0.15056651,0.029948631,0.324906411,0.370808679,0.618046688,0.26495932,0.225987246,0.456970888,0.208596682,0.167885315,0.607310988,0.309525943,0.28910051,0.357232967,0.142766426,0.287054058,0.317382642,0.494874905,0.303864489,0.343863058,0.320348481,0.599860643,0.747065883,0.287054058,0.317382642,0.494874905,0.303864489,0.169253633,0.122519999,0.104527744,0.113773358,0.060668625,0.653960959,0.449140015,0.452743644,0.212027704,0.386955748,0.313397769,0.289714161,0.648680776,0.366927114,0.368946851,0.525687686,0.248818048,0.285097274,0.581356552,0.279646616,0.290230408,0.367511676,0.581341753,0.1967281,0.528864549,0.299191607,0
0.445789536,0.085818534,0.375634371,0.117060173,0.086037197,0.131818614,0.095870797,0.332833583,0.126373626,0.176492064,0.091922006,0.669209813,0.826040353,0.091584816,0.564102564,0.161150882,0.069487619,0.003558679,0.038567747,0.527056925,0.472659726,0.594531189,0.086037197,0.130481641,0.382857263,0.019574622,0.110296745,0.380188807,0.08099518,0.533906093,0.526018642,0.742155525,0.1328125,0.54487086,0.604453092,0.478262998,0.620293221,0.490138033,0.509861967,0.077891828,0.102197563,0.567867887,0.432132113,0.124148828,0.11783551,0.56248856,0.43751144,0.116882286,0.112536631,0.403778384,0.777744616,0.771777397,0.77060516,0.753906701,0.415268002,0.420858896,0.459170013,0.298636404,0.25145921,0.198675812,0.131673798,0.086522483,0.429851354,0.463510848,0.402285203,0.452002123,0.32410345,0.172809609,0.25659664,0.177674497,0.396493264,0.403735635,0.536463639,0.626629406,0.479951861,0.466557788,0.51671561,0.519689731,0.53490363,0.0187966,0.070641351,0.033931432,0,0.466557788,0.51671561,0.519689731,0.53490363,0.516035522,0.330985757,0.25766642,0.378671926,0.191014398,0.525592431,0.439449513,0.558527301,0.519736518,0.452765449,0.344499985,0.299681165,0.330077791,0.259831356,0.560407205,0.565527657,0.416960105,0.487287204,0.432070356,0.301275691,0.405675785,0.23611539,0.50864759,0.144464177,0.390193378,0.202737462,0
0.630059271,0.073962413,0.219347876,0.200223985,0.073759122,0.261156315,0.098208012,0.217391304,0.131868132,0.212767041,0.109470752,0.398731483,0.583138173,0.215025219,0.603140804,0.14302357,0.005051681,0.000746659,0.421734054,0.952498152,0.046968608,0.228776903,0.073759122,0.239735409,0.187873149,0.02765147,0.249503487,0.431457602,0.284583592,0.239728455,0.218538876,0.473786786,0.051829269,0.392281613,0.444938237,0.345135726,0.793588144,0.335824109,0.664175891,0.056484644,0.100094255,0.454895442,0.545104558,0.203889106,0.237499507,0.445798141,0.554201859,0.174356651,0.206706224,0.652234283,0.244609913,1,0.965493843,0.962534807,0.668651868,0.904294479,0.925033467,0.414942165,0.310768721,0.333836633,0.340473557,0.025200216,0.453346491,0.629191321,0.685085064,0.219414001,0.241522537,0.593532399,0.241220324,0.14978024,0.674666097,0.3677493,0.403073146,0.69771003,0.457525292,0.340490891,0.456708641,0.568190971,0.511930825,0.364620189,0.462923824,0.818261266,0.747934727,0.340490891,0.456708641,0.568190971,0.511930825,0.54832582,0.825145684,0.855120698,0.688159262,0.873485193,0.1449446,0.746674628,0.736385646,0.248903499,0.641776021,0.609047714,0.590880777,0.519440554,0.525249469,0.160406949,0.215443699,0.672312363,0.816531526,0.685469283,0.608003461,0.431991895,0.570143938,0.299736288,0.216265621,0.57176419,0.274770983,1
0.412940834,0.109719448,0.408162092,0.156234726,0.109605215,0.168950414,0.118594948,0.360569715,0.137362637,0.185051848,0.113649025,0.66846979,0.775205845,0.142288293,0.774528198,0.584985571,0.034636979,0.000912457,0.301110478,0.923095756,0.077075781,0.491037249,0.109605215,0.180152109,0.367820597,0.030334468,0.116749962,0.445429217,0.116394176,0.278630193,0.27183913,0.412664063,0.061594202,0.676462089,0.693843635,0.663764419,0.546470626,0.700641199,0.299358801,0.115857978,0.104489986,0.524716674,0.475283326,0.163720097,0.169621002,0.567776731,0.432223269,0.158941175,0.153182166,0.904382462,0.392070355,0.596910963,0.631726153,0.615121394,0.148890092,0.169325153,0.184738956,0.326845226,0.194191365,0.047239433,0.026435253,0.005828856,0.059568003,0.07495069,0.613014083,0.250152004,0.3215446,0.866173167,0.525171884,0.871625992,0.611437004,0.447941384,0.47595543,0.352773762,0.429983891,0.450002403,0.496025685,0.422307732,0.577421795,0.502903168,0.470166461,0.581239087,0.744731564,0.450002403,0.496025685,0.422307732,0.577421795,0.614328002,0.446216952,0.405118282,0.749128803,0.455394976,0.412722268,0.498290757,0.502437154,0.710105084,0.694173312,0.651615667,0.598624183,0.444825109,0.654311054,0.480358719,0.84431344,0.583697226,0.893337006,0.54423132,0.566363828,0.5157501,0.700160333,0.708138225,0.690152139,0.649230694,0.713787761,0
0.501705633,0.077591606,0.32521421,0.127064091,0.077508283,0.150918631,0.091497068,0.284857571,0.122252747,0.181656788,0.109192201,0.54183339,0.693215749,0.093708521,0.844877596,0.556727124,0.029811985,0.001451502,0.331469485,0.932323144,0.067641013,0.469061742,0.077508283,0.150210047,0.310341423,0.019920423,0.145962164,0.382751543,0.118076666,0.266594968,0.253750808,0.357054475,0,0.656771807,0.680733968,0.635067343,0.546182435,0.56725134,0.43274866,0.075425252,0.085397862,0.497601363,0.502398637,0.132967491,0.144491476,0.514038566,0.485961434,0.122834174,0.129732787,0.863464519,0.408500548,0.661551437,0.67975816,0.659708808,0.127233351,0.284662577,0.310575636,0.481173949,0.416379014,0.261909475,0.214331511,0.156783966,0.053772536,0.132149901,0.434191703,0.400569763,0.387426894,0.307603953,0.390731179,0.204193685,0.452320236,0.467583073,0.512639647,0.448216137,0.49687015,0.453398536,0.60885432,0.563414263,0.666079492,0.663988661,0.586136838,0.540243929,0.746744506,0.453398536,0.60885432,0.563414263,0.666079492,0.289305629,0.223744294,0.180809666,0.341406037,0.12215248,0.692543836,0.298913772,0.290358719,0.58106882,0.317317724,0.324629571,0.379562297,0.57945094,0.486752017,0.463842961,0.455374921,0.490525774,0.648239352,0.63794655,0.332127693,0.452004367,0.442610401,0.280360146,0.402747379,0.251500642,0.284795239,1
0.486274844,0.085987258,0.338553091,0.132292781,0.085896327,0.15458136,0.099768468,0.29910045,0.10989011,0.161189675,0.101671309,0.56227652,0.751967213,0.159012477,0.769672222,0.310044913,0.014315324,0.000632317,0.369336118,0.942144618,0.057871805,0.36426711,0.085896327,0.15457467,0.333031155,0.022104451,0.13346718,0.398061049,0.112272511,0.29309091,0.273816981,0.373235191,0,0.635496299,0.664880448,0.60868286,0.514625585,0.679455492,0.320544508,0.090716278,0.083318059,0.42442174,0.57557826,0.126223357,0.157302419,0.473575804,0.526424196,0.122631699,0.139534269,0.929433718,0.394165388,0.750106019,0.715937881,0.705552464,0.191120736,0.285889571,0.311914324,0.400127264,0.191850805,0.282863052,0.130782276,0.131441793,0.081026894,0.133530572,0.892079107,0.137114381,0.155485949,0.686271951,0.191995704,0.168671069,0.898004197,0.325468922,0.354284107,0.670166357,0.407557322,0.313192962,0.39136984,0.818667124,0.541639396,0.635053297,0.339921561,0.486608932,0.74725506,0.313192962,0.39136984,0.818667124,0.541639396,0.60373614,0.299885988,0.267070136,0.709328119,0.26663954,0.559098116,0.477229016,0.456467941,0.309457102,0.499549115,0.316869804,0.238423468,0.441623758,0.282511096,0.689540488,0.338725247,0.53504731,0.903611433,0.657528653,0.237638855,0.581089657,0.340655732,0.397437804,0.195420064,0.346227403,0.214768706,1
0.47758027,0.056875869,0.346024548,0.063012934,0.056918866,0.07581332,0.066051816,0.314842579,0.076923077,0.112674474,0.060167131,0.518852493,0.740898813,0.044066897,0.696832579,0.793418654,0.039056912,0.002496923,0.364084899,0.940738729,0.059103207,0.508728283,0.056918866,0.066255965,0.426167774,0.00902346,0.093838042,0.272090042,0.034653849,0.230119123,0.22809326,0.298923752,0.0425,0.635693061,0.667466826,0.603452607,0.563395263,0.596926726,0.403073274,0.057889001,0.060428672,0.420575076,0.579424924,0.05172242,0.069348161,0.472305393,0.527694607,0.056605694,0.065930395,0.425435353,0.379681169,0.678042812,0.728181074,0.702745875,0.349214943,0.321472393,0.291834003,0.405842419,0.278402472,0.20263045,0.134544639,0.083528736,0.22779318,0.18816568,0.526820869,0.34390882,0.274007859,0.394864151,0.254351426,0.4826779,0.523742307,0.220654562,0.182239829,0.58173843,0.07509327,0.226343843,0.169453857,0.174016456,0.148483652,0.407868403,0.750357156,0.768253452,0.746548119,0.226343843,0.169453857,0.174016456,0.148483652,0.619623933,0.277570326,0.200133736,0.433341443,0.164576341,0.628901628,0.493575758,0.469199454,0.40362204,0.452500193,0.221706753,0.088567887,0,0.067800479,0.512397562,0.58688811,0.460140565,0.927277076,0.485398486,0.100536031,0.638643931,0.130039274,0.390118767,0.192643158,0.235710964,0.206873857,1
0.556181091,0.04053715,0.277988213,0.064147126,0.040475077,0.084850637,0.051995744,0.249625187,0.06043956,0.10033163,0.043454039,0.314517994,0.522008808,0.089992036,0.878360394,0.225521148,0.028260202,0.000863453,0.140204795,0.819487204,0.180777344,0.461266954,0.040475077,0.072248104,0.312343878,0.007303499,0.144801777,0.244832736,0.0613084,0.458900951,0.426450553,0.622880529,0.059859155,0.548708185,0.594971792,0.504025909,0.359646386,0.386937889,0.613062111,0.033065234,0.054398539,0.514137695,0.485862305,0.065362705,0.068287552,0.500404824,0.499595176,0.058775621,0.063813827,0.876083633,0.442228095,0.839643393,0.876820068,0.859546314,0.732539253,0.739877301,0.763052209,0.588219909,0.472198379,0.253298691,0.240299182,0.061617637,0.357799602,0.376725838,0.372354992,0.471147609,0.461521373,0.351352963,0.49533775,0.406066912,0.380933767,0.569235178,0.642149575,0.530208,0.74946414,0.549601271,0.510819176,0.193511578,0.408556415,0.751434086,0.519630726,0.441777153,0.745359613,0.549601271,0.510819176,0.193511578,0.408556415,0.29292461,0.340211677,0.234371518,0.451286563,0.191629237,0.429703166,0.479343868,0.433247342,0.261369861,0.370400807,0.560208765,0.619760355,0.499191529,0.618848441,0.646860126,0.527126571,0.245566687,0.641105147,0.442771862,0.555468649,0.523843947,0.689756809,0.60046521,0.725039813,0.862938659,0.89592395,0
0.44773049,0.098234307,0.374253916,0.136516529,0.098165891,0.153322215,0.109756747,0.323088456,0.126373626,0.178647008,0.125905292,0.594238367,0.738932346,0.09769047,0.518476621,1,0.029893941,0.00185987,0.595547547,0.976063868,0.023842599,0.469462597,0.098165891,0.156504803,0.37338552,0.024897492,0.114312157,0.415737691,0.099748193,0.283820951,0.277942213,0.306852765,0.067460318,0.687109121,0.704246948,0.672393593,0.502704108,0.536862961,0.463137039,0.092201855,0.111489684,0.546463055,0.453536945,0.145388352,0.144544169,0.554200267,0.445799733,0.137414693,0.135092891,0.782359032,0.422844864,0.553016412,0.616877661,0.589698802,0.348132106,0.349693252,0.381526104,0.538317699,0.371370369,0.042977337,0.023111772,0.003634381,0.162006798,0.178698225,0.707559418,0.132911877,0.150000513,0.729874501,0.156480498,0.165135177,0.711830443,0.968818661,0.906199233,0.102166987,0.79943211,0.980042313,0.950396688,0.21163916,0.878805682,0.63828831,0.621442239,0.486820574,0.745984793,0.980042313,0.950396688,0.21163916,0.878805682,0.446437119,0.374222021,0.309193662,0.437448541,0.262950509,0.362733862,0.694554333,0.645132578,0.142797099,0.497196924,0.928904956,0.646305601,0.184729655,0.455089694,0.723997314,0.394569438,0.481701378,0.938954226,0.972980677,0.69888753,0.608568656,0.640798486,0.559218514,0.590028329,0.495960212,0.444002714,0
0.630820782,0.048356512,0.220983816,0.114082359,0.04850033,0.153945374,0.065918922,0.194152924,0.118131868,0.19833107,0.099442897,0.34211974,0.563697982,0.081231749,0.687351864,0.301772718,0.010696932,0.001377996,0.468108773,0.96029024,0.039239206,0.324368117,0.04850033,0.141825978,0.214935224,0.013367384,0.219304821,0.325538102,0.161636524,0.279921329,0.269119935,0.394270122,0,0.720225924,0.728497111,0.715625787,0.629709149,0.598944213,0.401055787,0.050043487,0.051191963,0.390463809,0.609536191,0.110677377,0.148238577,0.411123008,0.588876992,0.098586306,0.127255376,0.441032797,0.304493579,0.939663133,1,0.976866624,1,1,1,0.286487795,0.231321504,0.232414945,0.196981561,0.041981611,1,1,0.195479467,0.892831562,0.914852796,0.262942345,0.846713772,0.512307363,0.201767004,0.704908458,0.384702854,0.157164255,0.305654139,0.562499213,0.431390246,0.280949792,0.402094308,0.664832595,0.816257616,0.475916357,0.738361277,0.562499213,0.431390246,0.280949792,0.402094308,0,0.375638134,0.321454491,0.450794844,0.281060299,0.096808497,0,0.027122803,0.727850148,0,0.687529197,0.636569308,0.124385964,0.366912476,0.271492325,0.515059616,0.906562087,0.677183034,0.323848072,0.655971553,0.900718833,0.534086414,0.425087556,0.391717345,0.56921384,0.33379295,1
0.61264978,0.030599781,0.234478817,0.030638466,0.030740143,0.049240254,0.04278674,0.213268366,0.017857143,0.042624876,0.01810585,0.258550023,0.548895952,0.033182904,0.630467572,0.80085183,0.049804817,0.005241154,0.289333377,0.918270755,0.081124302,0.544763925,0.030740143,0.032012411,0.387730501,0.003772861,0.108293719,0.168321221,0.020351337,0.311725417,0.328465667,0.341663062,0.068548388,0.703078397,0.716607682,0.692209632,0.490659729,0.52383602,0.47616398,0.030522501,0.035785315,0.735105255,0.264894745,0.042603172,0.016729799,0.704688876,0.295311124,0.040486267,0.020150573,0.427392882,0.528422402,0.90776847,0.923023118,0.898015318,0.509474824,0.611042945,0.666666667,0.255109092,0.173586161,0.307781438,0.333854751,0.072346114,0.542628009,0.698224852,0.456088321,0.404345383,0.425356433,0.421083115,0.418796357,0.195419435,0.447569004,0.276790167,0.273347148,0.612617588,0.187619565,0.260624029,0.212719276,0.372015782,0.19445547,0.471239528,0.480806476,0.486237185,0.740597129,0.260624029,0.212719276,0.372015782,0.19445547,0.368596801,0.633464914,0.55277265,0.375976659,0.388377574,0.451981455,0.455573672,0.331770213,0.340879639,0.351569357,0.335261612,0.288286714,0.553718931,0.307233432,0.22077151,0.732377644,0.749688321,0.377382262,0.457025611,0.227776644,0.458213674,0.235538377,0.835034394,0.505760886,0.7698772,0.534190174,1
0.449651488,0.037014926,0.372130333,0.066959876,0.036971655,0.077399637,0.042069488,0.336956522,0.043956044,0.064654107,0.040947075,0.255988227,0.460547886,0.079904433,0.688176274,0.256377538,0.011990229,0.001051302,0.359339336,0.939453115,0.060245212,0.339849307,0.036971655,0.080666105,0.271996569,0.007350416,0.170705518,0.245640622,0.079886397,0.241028708,0.228439433,0.414733969,0.031249999,0.689090467,0.705699349,0.675027182,0.235663027,0.467295164,0.532704836,0.033751084,0.045902378,0.73383146,0.26616854,0.092264543,0.05706123,0.705078633,0.294921367,0.080146747,0.053310852,0.923810135,0.423655694,0.328961723,0.253493393,0.26664036,0.208446129,0.26993865,0.294511379,0.621667623,0.558742382,0.085578163,0.053168046,0.020316837,0.082906505,0.119329389,0.638294151,0.260106342,0.265463971,0.508141575,0.270419755,0.120600978,0.637441696,0.617910035,0.777729355,0.739966498,0.9336693,0.478646866,0.515782059,0.356298478,0.580651097,0.577853452,0.10602958,0.518876776,0.368592857,0.478646866,0.515782059,0.356298478,0.580651097,0.313053287,0.29311116,0.227303355,0.425302897,0.201143798,0.42504389,0.440207981,0.336343018,0.352649305,0.325312756,0.631308264,0.493159856,0.105957364,0.334927487,0.596766999,0.525223739,0.476565724,0.847625733,0.424803758,0.459654755,0.457873421,0.314467727,0.218922956,0.769573747,0.439246402,0.481157625,0
0.380531648,0.054853462,0.440944009,0.112406286,0.054957103,0.117803862,0.057187751,0.40029985,0.096153846,0.123874695,0.073537604,0.421685172,0.622447512,0.097159543,0.609230769,0.238351485,0.006577165,0.000387296,0.562912639,0.972788525,0.027170577,0.261002459,0.054957103,0.13668249,0.247503202,0.014242848,0.189512882,0.334458821,0.137070815,0.241028708,0.254286017,0.419570879,0,0.745343193,0.749633208,0.74395716,0.082603924,0.53265842,0.46734158,0.052785477,0.062878203,0.649456449,0.350543551,0.139786098,0.113926471,0.639778528,0.360221472,0.122210359,0.101388402,0.517817999,0.345726545,0.290845046,0.197057781,0.222306446,0.082837033,0.25398773,0.208835341,0.032842626,0.02579061,0.245265785,0.24525804,0.02840943,0.072255376,0.158974359,0.693888127,0.263692904,0.239922281,0.177998067,0.197052501,0.306925184,0.684687464,0.351989883,0.581468663,0.692025042,0.597075819,0.325728122,0.22812098,0.374117297,0.310440458,0.151198007,0.457131887,0.807126939,0.732575523,0.325728122,0.22812098,0.374117297,0.310440458,0.302455956,0.453851491,0.407118519,0.339642595,0.272574194,0.353398175,0.671518396,0.562199609,0.094619686,0.347385055,0.50717855,0.438665138,0.570681393,0.419289953,0.307410647,0.582685595,0.661562549,0.881865598,0.830595828,0.42511236,0.598907628,0.57869671,0.66847021,0.443338235,0.867407459,0.730432643,0
0.391651807,0.07543686,0.429405047,0.099813437,0.075721361,0.106087985,0.079818332,0.395052474,0.083791209,0.108881544,0.074930362,0.429158467,0.68105223,0.078577117,0.516698987,0.279710252,0.029117666,0.000912457,0.169333702,0.850186945,0.150027652,0.465623042,0.075721361,0.113234053,0.38056373,0.015976364,0.11125401,0.350790321,0.071050436,0.255930233,0.277942213,0.40654843,0,0.740239551,0.74441269,0.739747168,0.377879233,0.479141944,0.520858056,0.068044944,0.09097994,0.51650407,0.48349593,0.102370958,0.107086085,0.518503107,0.481496893,0.097354972,0.101746151,0.336241313,0.311711888,0.26532768,0.199909244,0.213679278,0.118570655,0.16809816,0.183400268,0.487174082,0.38256735,0.215546596,0.215538546,0.162448746,0.135222342,0.185207101,0.76548232,0.221754827,0.229713382,0.356469224,0.207074948,0.222484393,0.750370606,0.650562471,0.489146876,0.288153142,0.31097136,0.854728485,0.836397728,0.209422798,0.606017933,0.38408653,0.713603899,0.625614695,0.770315066,0.854728485,0.836397728,0.209422798,0.606017933,0.294852097,0.299303961,0.217196629,0.154115773,0.196076653,0.353398175,0.782879472,0.72228424,0.213223254,0.406193219,0.915664727,0.779420809,0.390840217,0.614898552,0.268666327,0.449504562,0.642126494,0.424475877,0.570785827,0.828584686,0.535706185,0.854078551,0.422893029,0.434444925,0.289087886,0.213828676,0
0.884787623,0.001683644,0.059152994,0.181759084,0.001449051,0.286380087,0.013761752,0.018365817,0.089285714,0.202184461,0.088579387,0.041321263,0,0.115211043,0.47176864,0,0,0.000192096,0.064403894,0.65466164,0.34224902,0,0.001449051,0.232873171,0,0.006673917,1,0.233581758,1,0.431593463,0.41108762,0.550818553,0,0.220104954,0.39375922,0,0.674948894,0.314531288,0.685468712,0,0.007566235,0.386911188,0.613088812,0.184334524,0.241286784,0.382394398,0.617605602,0.15116548,0.200697944,0.242628031,0.033198744,0.365267137,0.306827732,0.329061807,0.618841364,0.678527607,0.740294511,0.407661588,0.337485132,0.235300251,0.19690948,0.077927741,0.4204533,0.50295858,0,1,1,0.540405071,1,0.291908354,0,0.151139949,0.117748807,0.332840818,0.113934715,0.202590206,0.170632962,0.293825564,0.086407006,0.7701777,0.769112928,0.10099335,0.586552959,0.202590206,0.170632962,0.293825564,0.086407006,1,0.976780105,0.942967771,0.823710466,0.9997912,0,0.455327594,0.228971447,0.353249666,0.240881125,0.366836583,0.268827837,0.097933781,0.175958446,0.560547999,0.804096389,0.278141712,0.823734171,0.865770398,0.262545071,0.755605709,0.230239753,0.72780006,0.295160904,0.684051318,0.38454572,1
